YEAR,DISTRICT,SCHOOL,DISTRICT_NAME,SCHOOL_NAME_LONG,CHARTER_SCHL_STAT,TITLE_1
2425,32,61,JACKSON,MARIANNA MIDDLE SCHOOL,Z,N
2425,32,121,JACKSON,MALONE SCHOOL,Z,Y
2425,32,141,JACKSON,SNEADS HIGH SCHOOL,Z,Y
2425,32,151,JACKSON,JACKSON COUNTY JAIL INSTRUCTION,Z,N
2425,32,152,JACKSON,JACKSON COUNTY HOME/NIGHT INSTRUCTION,Z,N
2425,32,153,JACKSON,CENTER FOR THE ADVANCEMENT OF CHILDREN'S LEARNING,Z,N
2425,32,154,JACKSON,JACKSON COUNTY TEEN PARENTING PROGRAM,Z,N
2425,32,171,JACKSON,SNEADS ELEMENTARY SCHOOL,Z,Y
2425,32,181,JACKSON,GRAND RIDGE SCHOOL,Z,Y
2425,32,202,JACKSON,HOPE SCHOOL,Z,Y
2425,32,212,JACKSON,JACKSON ALTERNATIVE SCHOOL,Z,Y
2425,32,251,JACKSON,COTTONDALE HIGH SCHOOL,Z,Y
2425,32,271,JACKSON,COTTONDALE ELEMENTARY SCHOOL,Z,Y
2425,32,301,JACKSON,GRACEVILLE ELEMENTARY SCHOOL,Z,N
2425,32,491,JACKSON,GRACEVILLE SCHOOL,Z,Y
2425,32,501,JACKSON,MARIANNA ADULT CENTER,Z,N
2425,32,504,JACKSON,JACKSON ADULTS WITH DISABILITIES,Z,N
2425,32,3450,JACKSON,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,32,3518,JACKSON,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,32,3818,JACKSON,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,32,3900,JACKSON,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,32,7001,JACKSON,JACKSON VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,32,7004,JACKSON,JACKSON VIRTUAL FRANCHISE,Z,N
2425,32,7006,JACKSON,JACKSON VIRTUAL INSTRUCTION COURSE OFFERINGS,Z,N
2425,32,7023,JACKSON,JACKSON VIRTUAL SCHOOL,Z,N
2425,32,9001,JACKSON,JACKSON DISTRICT OFFICE,Z,N
2425,32,9003,JACKSON,DIST WIDE HOMEBOUND PROGRAM,Z,N
2425,32,9004,JACKSON,DIST WIDE VISUALLY HANDICAPPED,Z,N
2425,32,9005,JACKSON,DIST WIDE GIFTED PROGRAM,Z,N
2425,32,9010,JACKSON,GRACEVILLE VOCATIONAL YOUTH CENTER,Z,N
2425,32,9020,JACKSON,THE DOVE (DEVELOPING OPPORTUNITIES THRU VOC. ED.),Z,N
2425,32,9045,JACKSON,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,32,9046,JACKSON,JCSB TAPP CONTRACT SITE,Z,N
2425,32,9101,JACKSON,CHALLENGE FOR SUCCESS,R,N
2425,32,9997,JACKSON,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,32,9998,JACKSON,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,33,21,JEFFERSON,JEFFERSON COUNTY MIDDLE A SOMERSET CHARTER SCHOOL,R,N
2425,33,22,JEFFERSON,CARE CHARTER SCHOOL OF EXCELLENCE,R,N
2425,33,23,JEFFERSON,JEFFERSON COUNTY ADULT SCHOOL,Z,N
2425,33,24,JEFFERSON,JEFFERSON COUNTY HIGH A SOMERSET CHARTER SCHOOL,R,N
2425,33,31,JEFFERSON,HOWARD MIDDLE SCHOOL,Z,N
2425,33,111,JEFFERSON,JEFFERSON SCHOOLS K-12,Z,Y
2425,33,3450,JEFFERSON,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,33,3518,JEFFERSON,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,33,3818,JEFFERSON,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,33,3900,JEFFERSON,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,33,6016,JEFFERSON,TURNING POINT,Z,N
2425,33,7001,JEFFERSON,JEFFERSON VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,33,7004,JEFFERSON,JEFFERSON VIRTUAL FRANCHISE,Z,N
2425,33,7006,JEFFERSON,JEFFERSON VIRTUAL INSTRUCTION COURSE OFFERINGS,Z,N
2425,33,7016,JEFFERSON,MONTICELLO NEW LIFE CENTER,Z,N
2425,33,7023,JEFFERSON,JEFFERSON VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,33,8016,JEFFERSON,BABIES/TAP,Z,N
2425,33,9001,JEFFERSON,JEFFERSON DISTRICT OFFICE,Z,N
2425,33,9005,JEFFERSON,JEFFERSON COUNTY ESE SCHOOL,Z,N
2425,33,9016,JEFFERSON,HEADSTART,Z,N
2425,33,9045,JEFFERSON,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,33,9997,JEFFERSON,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,33,9998,JEFFERSON,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,34,21,LAFAYETTE,LAFAYETTE HIGH SCHOOL,Z,Y
2425,34,22,LAFAYETTE,LAFAYETTE ELEMENTARY SCHOOL,Z,Y
2425,34,23,LAFAYETTE,ADULT EDUCATION,Z,N
2425,34,24,LAFAYETTE,LAFAYETTE MIGRANT (NE),Z,N
2425,34,3450,LAFAYETTE,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,34,3518,LAFAYETTE,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,34,3818,LAFAYETTE,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,34,3900,LAFAYETTE,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,34,7001,LAFAYETTE,LAFAYETTE VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,34,7004,LAFAYETTE,LAFAYETTE VIRTUAL FRANCHISE,Z,N
2425,34,7006,LAFAYETTE,LAFAYETTE VIRTUAL INSTRUCTION COURSE OFFERINGS,Z,N
2425,34,7023,LAFAYETTE,LAFAYETTE VIRTUAL INSTRUCTION K-5 FULLTIME,Z,N
2425,34,9001,LAFAYETTE,LAFAYETTE DISTRICT OFFICE,Z,N
2425,34,9045,LAFAYETTE,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,34,9997,LAFAYETTE,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,34,9998,LAFAYETTE,HOME EDUCATION PROGRAM STUDENTS,Z,N
2425,35,21,LAKE,ALTOONA ELEMENTARY SCHOOL,Z,N
2425,35,31,LAKE,BEVERLY SHORES ELEMENTARY SCHOOL,Z,Y
2425,35,35,LAKE,LAKE SUCCESS ELEMENTARY SCHOOL,Z,N
2425,35,41,LAKE,CLERMONT ELEMENTARY SCHOOL,Z,N
2425,35,42,LAKE,LINCOLN PARK EDUCATION CENTER,Z,N
2425,35,51,LAKE,CLERMONT HIGH SCHOOL,Z,N
2425,35,61,LAKE,EUSTIS ELEMENTARY SCHOOL,Z,Y
2425,35,67,LAKE,SAWGRASS BAY ELEMENTARY SCHOOL,Z,N
2425,35,68,LAKE,GRASSY LAKE ELEMENTARY SCHOOL,Z,N
2425,35,69,LAKE,SORRENTO ELEMENTARY,Z,N
2425,35,71,LAKE,EUSTIS HEIGHTS ELEMENTARY SCHOOL,Z,Y
2425,35,80,LAKE,EAST RIDGE MIDDLE SCHOOL,Z,N
2425,35,81,LAKE,EUSTIS HIGH SCHOOL,Z,N
2425,35,100,LAKE,MINNEOLA HORIZON ACADEMY K-8,Z,N
2425,35,101,LAKE,FRUITLAND PARK ELEMENTARY SCHOOL,Z,Y
2425,35,111,LAKE,GROVELAND HIGH SCHOOL,Z,N
2425,35,113,LAKE,GRAY MIDDLE SCHOOL,Z,N
2425,35,119,LAKE,THE VILLAGES ELEMENTARY OF LADY LAKE SCHOOL,Z,Y
2425,35,121,LAKE,HARRY-ANNA SCHOOL,Z,N
2425,35,131,LAKE,HOWEY EDUCATION CENTER,Z,N
2425,35,141,LAKE,SEMINOLE SPRINGS ELEMENTARY SCHOOL,Z,N
2425,35,149,LAKE,ROUND LAKE CHARTER SCHOOL,C,N
2425,35,152,LAKE,LEE OPPORTUNITY CENTER,Z,N
2425,35,161,LAKE,LEESBURG HIGH SCHOOL,Z,Y
2425,35,171,LAKE,SOUTH LAKE EDUCATIONAL CENTER,Z,N
2425,35,181,LAKE,MT. DORA HIGH SCHOOL,Z,N
2425,35,191,LAKE,ROSEBOROUGH ELEMENTARY SCHOOL,Z,N
2425,35,201,LAKE,SKEEN ELEMENTARY SCHOOL,Z,N
2425,35,211,LAKE,TAVARES HIGH SCHOOL,Z,N
2425,35,213,LAKE,TAVARES MIDDLE SCHOOL,Z,Y
2425,35,221,LAKE,UMATILLA ELEMENTARY SCHOOL,Z,N
2425,35,231,LAKE,UMATILLA HIGH SCHOOL,Z,Y
2425,35,241,LAKE,TREADWAY ELEMENTARY SCHOOL,Z,Y
2425,35,251,LAKE,OAK PARK MIDDLE SCHOOL,Z,Y
2425,35,261,LAKE,MINNEOLA CHARTER SCHOOL,C,N
2425,35,271,LAKE,ASTATULA ELEMENTARY SCHOOL,Z,N
2425,35,281,LAKE,LOST LAKE ELEMENTARY SCHOOL,Z,N
2425,35,291,LAKE,LEESBURG ELEMENTARY SCHOOL,Z,Y
2425,35,351,LAKE,CARVER MIDDLE SCHOOL,Z,Y
2425,35,371,LAKE,DABNEY ELEMENTARY SCHOOL,Z,N
2425,35,382,LAKE,GROVELAND ELEMENTARY SCHOOL,Z,Y
2425,35,391,LAKE,EUSTIS MIDDLE SCHOOL,Z,N
2425,35,401,LAKE,CLERMONT MIDDLE SCHOOL,Z,N
2425,35,411,LAKE,MT. DORA MIDDLE SCHOOL,Z,N
2425,35,421,LAKE,RIMES EARLY LEARNING & LITERACY CENTER,Z,Y
2425,35,431,LAKE,LAKE POINTE ACADEMY,Z,N
2425,35,471,LAKE,AURELIA M. COLE ACADEMY,Z,N
2425,35,481,LAKE,WINDY HILL MIDDLE SCHOOL,Z,N
2425,35,521,LAKE,TRIANGLE ELEMENTARY SCHOOL,Z,Y
2425,35,531,LAKE,LAKE TECHNICAL COLLEGE,B,N
2425,35,532,LAKE,THE ACADEMY AT LAKE HILLS SCHOOL- SOUTH,Z,N
2425,35,533,LAKE,LAKE HILLS SCHOOL,Z,N
2425,35,536,LAKE,LAKE ACADEMY EUSTIS,Z,N
2425,35,537,LAKE,LAKE TECHNICAL HIGH SCHOOL,Z,N
2425,35,541,LAKE,MASCOTTE CHARTER SCHOOL,C,N
2425,35,551,LAKE,TAVARES ELEMENTARY SCHOOL,Z,Y
2425,35,561,LAKE,UMATILLA ELEMENTARY SCHOOL,Z,N
2425,35,571,LAKE,UMATILLA MIDDLE SCHOOL,Z,Y
2425,35,581,LAKE,ENVIRONMENTAL RESEARCH CENTER,Z,N
2425,35,591,LAKE,PINE RIDGE ELEMENTARY SCHOOL,Z,N
2425,35,597,LAKE,CYPRESS RIDGE ELEMENTARY SCHOOL,Z,N
2425,35,601,LAKE,GRIFFIN EDUCATION CENTER,Z,N
2425,35,620,LAKE,GRIFFIN MIDDLE SCHOOL,Z,N
2425,35,631,LAKE,SPRING CREEK CHARTER SCHOOL,C,Y
2425,35,697,LAKE,EUSTIS MIDDLE SCHOOL,Z,Y
2425,35,701,LAKE,SOUTH LAKE HIGH SCHOOL,Z,N
2425,35,801,LAKE,EAST RIDGE HIGH SCHOOL,Z,N
2425,35,901,LAKE,LAKE MINNEOLA HIGH SCHOOL,Z,N
2425,35,3450,LAKE,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,35,3518,LAKE,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,35,3818,LAKE,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,35,3900,LAKE,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,35,7001,LAKE,LAKE VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,35,7004,LAKE,LAKE VIRTUAL FRANCHISE,Z,N
2425,35,7006,LAKE,LAKE VIRTUAL INSTRUCTION COURSE OFFERINGS,Z,N
2425,35,7023,LAKE,LAKE VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),Z,N
2425,35,9001,LAKE,LAKE DISTRICT OFFICE,Z,N
2425,35,9002,LAKE,HOPE FOREST ACADEMY,Z,N
2425,35,9004,LAKE,NONSCHOOL EXCEPTIONAL EDUCATION,Z,N
2425,35,9005,LAKE,NONSCHOOL ADULT EDUCATION,Z,N
2425,35,9006,LAKE,NONSCHOOL VOCATIONAL EDUCATION,Z,N
2425,35,9007,LAKE,CHAPTER 1-LAKE COUNTY SCHOOLS,Z,N
2425,35,9009,LAKE,LAKE COUNTY BOY'S RANCH,Z,N
2425,35,9010,LAKE,LAKE ACADEMY LEESBURG,Z,N
2425,35,9013,LAKE,LAKE COUNTY ACER PROGRAM,Z,N
2425,35,9014,LAKE,NON SCHOOL PK,Z,N
2425,35,9016,LAKE,NON-SCHOOL MIGRANT,Z,N
2425,35,9018,LAKE,ALEE ACADEMY CHARTER SCHOOL,R,N
2425,35,9019,LAKE,MILESTONES COMMUNITY SCHOOL,R,N
2425,35,9020,LAKE,HUMANITIES AND FINE ARTS CHARTER SCHOOL,R,N
2425,35,9021,LAKE,ALEE ACADEMY/ACER NIGHT PROG.,Z,N
2425,35,9022,LAKE,ALTERNATIVE EDUCATIONAL DEVELOPMENTAL PROGRAM,Z,N
2425,35,9023,LAKE,NATIONAL DEAF ACADEMY CHARTER SCHOOL,R,N
2425,35,9024,LAKE,MILESTONES COMMUNITY MIDDLE,R,N
2425,35,9025,LAKE,HOPE FOREST ACADEMY,Z,N
2425,35,9026,LAKE,RIVENDELL ACADEMY,R,N
2425,35,9027,LAKE,PINECREST ACADEMY FOUR CORNERS,R,N
2425,35,9028,LAKE,ALTOONA SCHOOL,R,Y
2425,35,9029,LAKE,"MILESTONES COMMUNITY SCHOOL OF LAKE COUNTY, INC.",R,N
2425,35,9030,LAKE,UMATILLA GIRLS ACADEMY,Z,N
2425,35,9031,LAKE,IMAGINE SCHOOLS AT SOUTH LAKE,R,N
2425,35,9032,LAKE,CHERRY LAKE PREPARATORY ACADEMY,R,N
2425,35,9033,LAKE,MATER ACADEMY MT. DORA HIGH SCHOOL,R,N
2425,35,9039,LAKE,PINECREST ACADEMY TAVARES,R,N
2425,35,9041,LAKE,PINECREST LAKES ACADEMY,R,N
2425,35,9043,LAKE,LAKE SUCCESS ACADEMY,Z,N
2425,35,9045,LAKE,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,35,9061,LAKE,PINECREST LAKES MIDDLE/HIGH ACADEMY,R,N
2425,35,9997,LAKE,MIGRANT NON-ENROLLED STUDENTS,Z,N
2425,35,9998,LAKE,HOME EDUC PROGRAM,Z,N
2425,36,11,LEE,BASIC SCHOOL WEST,Z,N
2425,36,12,LEE,BASIC SCHOOL-SOUTH,Z,N
2425,36,13,LEE,BASIC SCHOOL -EAST,Z,N
2425,36,81,LEE,ALLEN PARK ELEMENTARY SCHOOL,Z,Y
2425,36,91,LEE,THE ALVA SCHOOL,Z,N
2425,36,92,LEE,ALVA ELEMENTARY SCHOOL,Z,N
2425,36,93,LEE,RIVER HALL ELEMENTARY SCHOOL,Z,N
2425,36,121,LEE,BONITA SPRINGS ELEMENTARY SCHOOL,Z,Y
2425,36,131,LEE,CAPE ELEMENTARY SCHOOL,Z,N
2425,36,133,LEE,CHALLENGER MIDDLE SCHOOL,Z,N
2425,36,141,LEE,CYPRESS LAKE MIDDLE SCHOOL,Z,N
2425,36,151,LEE,DUNBAR COMMUNITY SCHOOL,Z,N
2425,36,152,LEE,YOUNG PARENT EDUCATION PROGRAM,Z,Y
2425,36,161,LEE,PAUL LAURENCE DUNBAR MIDDLE SCHOOL,Z,N
2425,36,162,LEE,RAY V. POTTORF ELEMENTARY SCHOOL,Z,Y
2425,36,181,LEE,EDGEWOOD ACADEMY,Z,Y
2425,36,191,LEE,EDISON PARK CREATIVE AND EXPRESSIVE ARTS SCHOOL,Z,N
2425,36,201,LEE,FORT MYERS BEACH ELEMENTARY SCHOOL,Z,N
2425,36,211,LEE,FORT MYERS MIDDLE ACADEMY,Z,Y
2425,36,221,LEE,FORT MYERS HIGH SCHOOL,Z,N
2425,36,222,LEE,FORT MYERS HIGH EDISON CENTER,Z,N
2425,36,231,LEE,HARNS MARSH ELEMENTARY SCHOOL,Z,Y
2425,36,241,LEE,LEHIGH SENIOR HIGH SCHOOL,Z,Y
2425,36,242,LEE,VARSITY LAKES MIDDLE SCHOOL,Z,Y
2425,36,251,LEE,FRANKLIN PARK ELEMENTARY SCHOOL,Z,Y
2425,36,261,LEE,J. COLIN ENGLISH ELEMENTARY SCHOOL,Z,Y
2425,36,271,LEE,LEE MIDDLE SCHOOL,Z,N
2425,36,291,LEE,G. WEAVER HIPPS ELEMENTARY SCHOOL,Z,Y
2425,36,301,LEE,LEHIGH ELEMENTARY SCHOOL,Z,Y
2425,36,311,LEE,NORTH FORT MYERS HIGH SCHOOL,Z,N
2425,36,321,LEE,ORANGE RIVER ELEMENTARY SCHOOL,Z,Y
2425,36,331,LEE,ORANGEWOOD ELEMENTARY SCHOOL,Z,Y
2425,36,341,LEE,PINE ISLAND ELEMENTARY SCHOOL,Z,N
2425,36,351,LEE,LEXINGTON MIDDLE SCHOOL,Z,N
2425,36,361,LEE,THE SANIBEL SCHOOL,Z,N
2425,36,371,LEE,MIRROR LAKES ELEMENTARY SCHOOL,Z,Y
2425,36,381,LEE,TICE ELEMENTARY SCHOOL,Z,Y
2425,36,382,LEE,OAK HAMMOCK MIDDLE SCHOOL,Z,Y
2425,36,391,LEE,TROPIC ISLES ELEMENTARY SCHOOL,Z,Y
2425,36,401,LEE,VILLAS ELEMENTARY SCHOOL,Z,Y
2425,36,411,LEE,MICHIGAN INTERNATIONAL ACADEMY,Z,N
2425,36,421,LEE,HEIGHTS ELEMENTARY SCHOOL,Z,N
2425,36,431,LEE,PINEWOODS ELEMENTARY SCHOOL,Z,N
2425,36,461,LEE,PATRIOT ELEMENTARY SCHOOL,Z,Y
2425,36,471,LEE,TREELINE ELEMENTARY SCHOOL,Z,N
2425,36,481,LEE,AMANECER ELEMENTARY SCHOOL,Z,Y
2425,36,491,LEE,ISLAND COAST HIGH SCHOOL,Z,Y
2425,36,511,LEE,SOUTH FORT MYERS HIGH SCHOOL,Z,Y
2425,36,521,LEE,BAYSHORE ELEMENTARY SCHOOL,Z,N
2425,36,531,LEE,CYPRESS LAKE HIGH SCHOOL,Z,N
2425,36,532,LEE,CYPRESS LAKE CENTER FOR THE ARTS,Z,N
2425,36,541,LEE,FORT MYERS TECHNICAL COLLEGE,Z,N
2425,36,542,LEE,ADULT EDUCATION,Z,N
2425,36,543,LEE,SOUTHWEST FLORIDA PUBLIC SERVICE ACADEMY,Z,N
2425,36,544,LEE,BUSINESS & INDUSTRY SERVICES,Z,N
2425,36,545,LEE,NEW DIRECTIONS CENTER/ACADEMY HIGH SCHOOL,Z,N
2425,36,547,LEE,LEE COUNTY ACCELERATION ACADEMIES,Z,Y
2425,36,551,LEE,LEE COUNTY ALC CENTRAL-HIGH,Z,N
2425,36,552,LEE,SUCCESS ACADEMY,Z,Y
2425,36,561,LEE,TANGLEWOOD ELEMENTARY SCHOOL,Z,N
2425,36,562,LEE,RIVERSIDE CENTER FOR TRAINABLE MENTALLY RETARDED,Z,N
2425,36,571,LEE,CALOOSA ELEMENTARY SCHOOL,Z,Y
2425,36,572,LEE,CALOOSA MIDDLE SCHOOL,Z,Y
2425,36,581,LEE,CAPE CORAL TECHNICAL COLLEGE,Z,N
2425,36,582,LEE,HARNS MARSH MIDDLE SCHOOL,Z,Y
2425,36,591,LEE,RIVERDALE HIGH SCHOOL,Z,N
2425,36,592,LEE,JAMES STEPHENS ELEMENTARY SCHOOL,Z,Y
2425,36,597,LEE,TORTUGA PRESERVE ELEMENTARY SCHOOL,Z,Y
2425,36,601,LEE,NORTH FORT MYERS ACADEMY FOR THE ARTS,Z,N
2425,36,602,LEE,NORTH FT. MYERS ACADEMY FOR THE ARTS-MIDDLE (FORMERLY SUNCOAST MIDDLE),Z,N
2425,36,611,LEE,BONITA SPRINGS MIDDLE CENTER FOR THE ARTS,Z,N
2425,36,621,LEE,CAPE CORAL HIGH SCHOOL,Z,N
2425,36,631,LEE,SAN CARLOS PARK ELEMENTARY SCHOOL,Z,Y
2425,36,641,LEE,PELICAN ELEMENTARY SCHOOL,Z,N
2425,36,651,LEE,ROYAL PALM EXCEPTIONAL SCHOOL CENTER,Z,Y
2425,36,652,LEE,LEMUEL TEAL MIDDLE SCHOOL,Z,Y
2425,36,653,LEE,PACE SCHOOL FOR GIRLS,Z,N
2425,36,661,LEE,SOUTHWEST FLORIDA JUVENILE DETENTION CENTER,Z,N
2425,36,662,LEE,PRICE HALFWAY HOUSE FOR GIRLS,Z,N
2425,36,663,LEE,AMIKIDS SOUTHWEST FLORIDA,Z,N
2425,36,664,LEE,LEE COUNTY N.A.F.I. BOOT CAMP,Z,N
2425,36,666,LEE,PRICE HALFWAY HOUSE,Z,N
2425,36,667,LEE,LEE COUNTY JAIL,Z,N
2425,36,671,LEE,GULF MIDDLE SCHOOL,Z,N
2425,36,672,LEE,GULF ELEMENTARY SCHOOL,Z,N
2425,36,677,LEE,GULF ELEMENTARY SCHOOL,Z,N
2425,36,681,LEE,SPRING CREEK ELEMENTARY SCHOOL,Z,Y
2425,36,682,LEE,SW FL ADDICTION SERVICES-THE VINCE SMITH CENTER,Z,N
2425,36,691,LEE,LEHIGH ACRES MIDDLE SCHOOL,Z,Y
2425,36,701,LEE,BUCKINGHAM EXCEPTIONAL STUDENT CENTER,Z,Y
2425,36,711,LEE,SUNSHINE ELEMENTARY SCHOOL,Z,Y
2425,36,712,LEE,HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL,Z,Y
2425,36,721,LEE,MARINER HIGH SCHOOL,Z,N
2425,36,722,LEE,MARINER MIDDLE SCHOOL,Z,N
2425,36,731,LEE,ESTERO HIGH SCHOOL,Z,N
2425,36,734,LEE,RAYMA C. PAGE ELEMENTARY SCHOOL,Z,N
2425,36,741,LEE,THREE OAKS ELEMENTARY SCHOOL,Z,N
2425,36,745,LEE,EAST LEE COUNTY HIGH SCHOOL,Z,Y
2425,36,751,LEE,SKYLINE ELEMENTARY SCHOOL,Z,Y
2425,36,752,LEE,ALTERNATIVE LEARNING CENTER WEST,Z,N
2425,36,761,LEE,TRAFALGAR MIDDLE SCHOOL,Z,N
2425,36,762,LEE,TRAFALGAR ELEMENTARY SCHOOL,Z,N
2425,36,763,LEE,MANATEE ELEMENTARY SCHOOL,Z,Y
2425,36,771,LEE,DIPLOMAT ELEMENTARY SCHOOL,Z,Y
2425,36,772,LEE,DIPLOMAT MIDDLE SCHOOL,Z,N
2425,36,781,LEE,COLONIAL ELEMENTARY SCHOOL,Z,Y
2425,36,782,LEE,FORT MYERS ACADEMY,Z,N
2425,36,791,LEE,DR CARRIE D ROBINSON LITTLETON ELEMENTARY SCHOOL,Z,Y
2425,36,801,LEE,HANCOCK CREEK ELEMENTARY SCHOOL,Z,Y
2425,36,811,LEE,GATEWAY ELEMENTARY SCHOOL,Z,N
2425,36,821,LEE,THREE OAKS MIDDLE SCHOOL,Z,N
2425,36,831,LEE,DUNBAR HIGH SCHOOL,Z,Y
2425,36,841,LEE,BONITA SPRINGS HIGH SCHOOL,Z,N
2425,36,842,LEE,GATEWAY HIGH SCHOOL,Z,Y
2425,36,851,LEE,VETERANS PARK ACADEMY FOR THE ARTS,Z,Y
2425,36,861,LEE,IDA S. BAKER HIGH SCHOOL,Z,N
2425,36,3450,LEE,PERSONALIZED EDUCATION PROGRAM,Z,N
2425,36,3518,LEE,MCKAY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,36,3818,LEE,OPPORTUNITY SCHOLARSHIP/SCHOOL OF ENROLLMENT,Z,N
2425,36,3900,LEE,FAMILY EMPOWERMENT SCHOLARSHIP PROGRAM,Z,N
2425,36,4012,LEE,OPTIMA CLASSICAL ACADEMY AT GLADIOLUS,R,N
2425,36,4021,LEE,OPTIMA CLASSICAL ACADEMY AT ESTERO,R,N
2425,36,4100,LEE,THE ISLAND SCHOOL,R,N
2425,36,4101,LEE,RICHARD MILBURN ACADEMY,R,N
2425,36,4102,LEE,BONITA SPRINGS CHARTER SCHOOL,R,N
2425,36,4103,LEE,GATEWAY CHARTER SCHOOL,R,N
2425,36,4111,LEE,MID CAPE GLOBAL ACADEMY,R,N
2425,36,4121,LEE,GATEWAY CHARTER SCHOOL,R,N
2425,36,4131,LEE,LEE CHARTER ACADEMY,R,N
2425,36,4141,LEE,INNOVATION PREPARATORY ACADEMY OF SOUTH FT. MYERS,R,N
2425,36,4143,LEE,OASIS CHARTER ELEMENTARY SCHOOL-SOUTH,R,N
2425,36,4151,LEE,OASIS ELEMENTARY CHARTER SCHOOL-NORTH,R,N
2425,36,4154,LEE,GOODWILL LIFE ACADEMY,R,N
2425,36,4155,LEE,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,R,N
2425,36,4171,LEE,OASIS CHARTER MIDDLE SCHOOL,R,N
2425,36,4181,LEE,OASIS CHARTER HIGH SCHOOL,R,N
2425,36,4201,LEE,LEHIGH CHARTER SCHOOL OF EXCELLENCE,R,N
2425,36,4211,LEE,PIVOT CHARTER SCHOOL,R,N
2425,36,4212,LEE,CITY OF PALMS CHARTER HIGH SCHOOL,R,N
2425,36,4221,LEE,ACCELERATION MIDDLE CHARTER SCHOOL,R,N
2425,36,4222,LEE,BRIGHT SCHOLARS ACADEMY CHARTER,R,N
2425,36,4223,LEE,PALM ACRES CHARTER HIGH SCHOOL,R,N
2425,36,4231,LEE,HERITAGE CHARTER ACADEMY OF CAPE CORAL,R,N
2425,36,4235,LEE,LEE ALTERNATIVE CHARTER HIGH SCHOOL,R,N
2425,36,4241,LEE,UNITY CHARTER SCHOOL OF FORT MYERS,R,N
2425,36,4242,LEE,NORTH NICHOLAS HIGH SCHOOL,R,Y
2425,36,4251,LEE,CORONADO HIGH SCHOOL,R,Y
2425,36,4261,LEE,GATEWAY CHARTER INTERMEDIATE SCHOOL,R,N
2425,36,4274,LEE,ISLAND PARK HIGH SCHOOL,R,N
2425,36,4281,LEE,OAK CREEK CHARTER SCHOOL OF BONITA SPRINGS,R,N
2425,36,4301,LEE,RICHARD MILBURN ACADEMY SOUTH,R,N
2425,36,4302,LEE,DONNA J. BEASLEY TECHNICAL ACADEMY,R,N
2425,36,4303,LEE,NORTHERN PALMS CHARTER HIGH SCHOOL,R,N
2425,36,4304,LEE,HARLEM HEIGHTS COMMUNITY CHARTER SCHOOL,R,Y
2425,36,4305,LEE,ATHENIAN ACADEMY CHARTER SCHOOL,R,N
2425,36,4321,LEE,THE COLLEGIATE SCHOOL OF FORT MYERS,R,N
2425,36,7001,LEE,LEE VIRTUAL INSTRUCTION PROGRAM,Z,N
2425,36,7004,LEE,LEE COUNTY VIRTUAL FRANCHISE,Z,N
2425,36,7006,LEE,LEE VIRTUAL INSTRUCTION (COURSE OFFERINGS),Z,N
2425,36,7023,LEE,LEE COUNTY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),Z,N
2425,36,9001,LEE,LEE DISTRICT OFFICE,Z,N
2425,36,9045,LEE,CONTRACTED RESIDENTIAL SERVICES,Z,N
2425,36,9121,LEE,MIGRANT EDUCATION,Z,N
